id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
344004,Female,72,1,41.0,1,1-2 Year,No,37553.0,26.0,173,0
344040,Male,69,1,13.0,0,1-2 Year,No,2630.0,26.0,59,0
344042,Female,44,1,28.0,1,1-2 Year,No,37620.0,26.0,230,0
344045,Male,25,1,29.0,1,< 1 Year,No,31314.0,152.0,104,0
344051,Male,32,1,28.0,0,1-2 Year,Yes,35741.0,124.0,258,0
344061,Male,22,1,11.0,1,< 1 Year,No,25452.0,152.0,78,0
344063,Female,25,1,28.0,1,< 1 Year,Yes,54527.0,152.0,271,0
344074,Female,21,1,2.0,0,< 1 Year,Yes,34310.0,160.0,129,1
344107,Female,35,1,28.0,0,1-2 Year,No,54645.0,124.0,279,0
344171,Female,72,1,7.0,0,> 2 Years,Yes,2630.0,31.0,238,0
344319,Female,52,1,28.0,0,1-2 Year,Yes,29328.0,122.0,114,0
344419,Female,25,1,29.0,1,< 1 Year,No,32374.0,152.0,291,0
344500,Male,25,1,27.0,1,< 1 Year,No,32343.0,152.0,79,0
344555,Male,34,1,28.0,0,> 2 Years,Yes,73384.0,23.0,96,0
344631,Male,47,1,35.0,0,1-2 Year,Yes,26258.0,124.0,99,0
344647,Male,45,1,47.0,0,1-2 Year,Yes,35734.0,26.0,24,1
344672,Female,79,1,18.0,1,1-2 Year,No,30709.0,124.0,261,0
344687,Female,52,1,28.0,1,1-2 Year,Yes,44773.0,122.0,238,0
344688,Male,42,1,28.0,0,1-2 Year,No,37228.0,26.0,79,0
344847,Male,22,1,11.0,1,< 1 Year,No,47511.0,152.0,57,0
345099,Male,21,1,46.0,1,< 1 Year,No,25869.0,160.0,211,0
345165,Male,49,1,46.0,1,1-2 Year,No,33142.0,124.0,223,0
345225,Female,46,1,41.0,0,1-2 Year,Yes,42123.0,124.0,245,0
345422,Female,66,1,28.0,1,1-2 Year,No,49581.0,26.0,203,0
345484,Female,44,1,28.0,0,> 2 Years,Yes,49997.0,26.0,96,0
345513,Female,26,1,35.0,1,< 1 Year,No,31864.0,152.0,96,0
345537,Female,53,1,46.0,1,1-2 Year,No,33001.0,124.0,254,0
345567,Female,67,1,49.0,1,1-2 Year,No,2630.0,16.0,103,0
345677,Female,44,1,28.0,0,1-2 Year,Yes,42568.0,124.0,295,1
345793,Male,26,1,47.0,1,< 1 Year,No,35573.0,152.0,241,0
345811,Male,48,1,28.0,0,1-2 Year,Yes,47951.0,26.0,238,0
345818,Female,22,1,41.0,1,< 1 Year,No,51307.0,152.0,141,0
345819,Female,24,1,13.0,1,< 1 Year,No,24830.0,151.0,79,0
345846,Female,23,1,41.0,1,< 1 Year,No,26251.0,152.0,50,0
345862,Male,22,1,30.0,1,< 1 Year,No,36593.0,152.0,90,0
345937,Female,57,1,28.0,1,1-2 Year,No,33906.0,26.0,99,0
345973,Female,22,1,46.0,1,< 1 Year,No,36309.0,152.0,205,0
346100,Male,24,1,41.0,1,< 1 Year,No,34615.0,152.0,145,0
346124,Female,21,1,15.0,1,< 1 Year,No,35727.0,160.0,49,0
346329,Female,63,1,28.0,0,1-2 Year,Yes,80276.0,26.0,266,0
346387,Female,26,1,34.0,0,< 1 Year,Yes,2630.0,154.0,74,0
346473,Female,24,1,3.0,1,1-2 Year,No,25492.0,124.0,193,0
346533,Male,33,1,29.0,1,< 1 Year,No,72880.0,152.0,148,0
346580,Male,62,1,28.0,0,1-2 Year,Yes,35441.0,124.0,282,0
346814,Male,44,1,28.0,0,1-2 Year,Yes,49260.0,26.0,272,0
346971,Male,27,1,3.0,1,< 1 Year,No,39207.0,152.0,70,0
346977,Female,28,1,16.0,0,< 1 Year,Yes,2630.0,160.0,94,0
347012,Female,25,1,6.0,0,< 1 Year,Yes,39382.0,152.0,277,0
347013,Female,25,1,6.0,1,< 1 Year,No,2630.0,152.0,222,0
347066,Female,43,1,8.0,1,1-2 Year,No,41878.0,124.0,96,0
347144,Male,21,1,3.0,1,< 1 Year,No,26960.0,152.0,234,0
347198,Male,45,1,28.0,0,1-2 Year,Yes,35715.0,124.0,38,1
347301,Female,25,1,27.0,1,< 1 Year,Yes,28722.0,152.0,295,0
347325,Male,46,1,48.0,0,1-2 Year,Yes,2630.0,124.0,197,0
347379,Female,37,1,45.0,0,1-2 Year,Yes,33796.0,124.0,220,0
347487,Female,78,1,28.0,0,1-2 Year,Yes,51821.0,26.0,173,0
347543,Male,56,1,8.0,1,1-2 Year,No,32728.0,26.0,249,0
347609,Female,23,1,46.0,0,< 1 Year,Yes,26626.0,152.0,227,0
347657,Female,50,1,36.0,0,1-2 Year,Yes,34978.0,26.0,118,0
347703,Male,31,1,28.0,1,1-2 Year,No,57253.0,22.0,134,0
347726,Male,27,1,8.0,1,< 1 Year,No,2630.0,160.0,167,0
347727,Female,28,1,29.0,0,< 1 Year,Yes,40319.0,152.0,244,0
347729,Female,29,1,28.0,0,< 1 Year,Yes,2630.0,156.0,124,0
347815,Female,22,1,28.0,1,< 1 Year,Yes,49010.0,152.0,158,0
348108,Female,29,1,6.0,0,< 1 Year,Yes,28763.0,152.0,187,0
348168,Female,46,1,28.0,1,1-2 Year,No,38099.0,26.0,173,0
348248,Male,24,1,45.0,0,1-2 Year,Yes,33136.0,26.0,279,1
348282,Male,38,1,41.0,0,1-2 Year,Yes,31866.0,157.0,164,1
348365,Male,41,1,15.0,1,1-2 Year,No,41527.0,124.0,40,0
348424,Female,20,1,46.0,1,< 1 Year,No,43214.0,160.0,58,0
348613,Male,23,1,29.0,1,< 1 Year,No,35640.0,152.0,42,0
348640,Female,26,1,12.0,1,< 1 Year,No,2630.0,152.0,274,0
348855,Male,21,1,36.0,1,< 1 Year,No,43073.0,160.0,183,0
348924,Female,67,1,29.0,0,1-2 Year,Yes,32992.0,152.0,233,0
348991,Female,24,1,14.0,1,< 1 Year,No,18462.0,152.0,137,0
349052,Female,26,1,41.0,1,< 1 Year,No,31825.0,152.0,60,0
349220,Female,29,1,46.0,0,< 1 Year,Yes,37464.0,156.0,59,1
349244,Male,49,1,8.0,0,1-2 Year,Yes,44397.0,124.0,89,0
349397,Female,23,1,30.0,0,< 1 Year,Yes,23069.0,152.0,194,0
349413,Male,75,1,28.0,0,1-2 Year,Yes,39729.0,26.0,130,0
349510,Male,36,1,3.0,1,1-2 Year,No,2630.0,160.0,95,0
349556,Male,52,1,28.0,1,1-2 Year,No,31081.0,26.0,154,0
349597,Male,50,1,28.0,1,1-2 Year,No,47712.0,26.0,120,0
349603,Female,37,1,14.0,0,1-2 Year,Yes,25982.0,124.0,183,0
349635,Male,28,1,8.0,0,< 1 Year,No,94327.0,152.0,43,0
349772,Female,23,1,23.0,0,< 1 Year,Yes,28560.0,152.0,238,0
349781,Male,49,1,35.0,0,1-2 Year,Yes,37492.0,124.0,191,0
349895,Female,51,1,28.0,1,1-2 Year,No,58272.0,26.0,169,0
350111,Male,21,1,28.0,0,1-2 Year,Yes,38156.0,154.0,137,0
350117,Male,20,1,46.0,1,< 1 Year,No,33721.0,160.0,109,0
350200,Female,25,1,18.0,1,< 1 Year,No,44567.0,152.0,184,0
350298,Female,21,1,8.0,0,< 1 Year,Yes,52853.0,160.0,144,0
350362,Female,30,1,46.0,1,< 1 Year,No,32339.0,152.0,91,0
350466,Female,40,1,41.0,0,1-2 Year,No,23745.0,124.0,265,0
350506,Female,27,1,21.0,1,< 1 Year,No,21831.0,152.0,248,0
350561,Male,51,1,28.0,0,> 2 Years,Yes,25546.0,26.0,131,1
350574,Female,50,1,28.0,0,> 2 Years,Yes,2630.0,122.0,237,0
350677,Female,28,1,28.0,0,1-2 Year,No,28201.0,26.0,156,0
350718,Female,28,1,2.0,0,< 1 Year,Yes,2630.0,163.0,157,1
350752,Male,49,1,8.0,0,1-2 Year,Yes,37757.0,26.0,237,0
350766,Male,30,1,28.0,0,< 1 Year,No,26201.0,152.0,156,0
350907,Male,27,1,11.0,1,< 1 Year,No,2630.0,152.0,80,0
350964,Female,50,1,46.0,1,1-2 Year,No,2630.0,11.0,246,0
350998,Female,46,1,28.0,1,1-2 Year,No,35390.0,26.0,42,0
351020,Male,77,1,28.0,0,1-2 Year,No,45187.0,26.0,31,0
351029,Male,52,1,7.0,0,> 2 Years,Yes,2630.0,156.0,133,0
351163,Female,23,1,43.0,0,< 1 Year,Yes,43554.0,152.0,136,0
351325,Male,23,1,4.0,1,< 1 Year,No,30852.0,152.0,284,0
351352,Male,42,1,40.0,0,1-2 Year,No,30035.0,122.0,59,0
351372,Female,25,1,36.0,0,< 1 Year,Yes,25754.0,152.0,295,0
351460,Male,53,1,2.0,0,1-2 Year,Yes,28246.0,124.0,155,0
351549,Male,61,1,50.0,0,1-2 Year,Yes,25443.0,18.0,122,0
351660,Female,22,1,8.0,1,< 1 Year,No,26133.0,152.0,90,0
351662,Female,25,1,15.0,0,< 1 Year,Yes,2630.0,160.0,281,0
351693,Male,30,1,50.0,0,1-2 Year,Yes,33584.0,156.0,71,1
351764,Male,71,1,46.0,1,1-2 Year,No,2630.0,30.0,32,0
351785,Female,21,1,47.0,1,< 1 Year,No,2630.0,152.0,225,0
351789,Female,29,1,41.0,0,< 1 Year,Yes,2630.0,152.0,143,0
352072,Female,26,1,28.0,1,< 1 Year,No,25866.0,152.0,241,0
352115,Male,68,1,8.0,1,1-2 Year,No,36191.0,152.0,130,0
352365,Male,23,1,33.0,1,< 1 Year,No,35071.0,152.0,136,0
352393,Male,69,1,31.0,0,1-2 Year,Yes,2630.0,124.0,290,0
352496,Male,51,1,29.0,0,1-2 Year,No,23038.0,26.0,80,0
352664,Male,53,1,8.0,1,1-2 Year,No,33436.0,26.0,98,0
352678,Female,63,1,28.0,1,1-2 Year,No,27515.0,26.0,148,0
352757,Male,48,1,0.0,0,1-2 Year,Yes,2630.0,26.0,14,1
353022,Male,46,1,8.0,1,1-2 Year,No,36196.0,26.0,247,0
353098,Female,24,1,41.0,1,< 1 Year,No,36932.0,152.0,182,0
353125,Female,22,1,25.0,1,< 1 Year,No,21949.0,152.0,67,0
353174,Male,56,1,48.0,1,1-2 Year,No,2630.0,124.0,21,0
353258,Male,33,1,8.0,0,1-2 Year,Yes,2630.0,124.0,54,1
353263,Female,48,1,22.0,0,1-2 Year,Yes,47922.0,124.0,152,0
353414,Female,50,1,11.0,0,1-2 Year,Yes,43249.0,124.0,57,0
353421,Male,32,1,38.0,1,1-2 Year,Yes,2630.0,154.0,96,0
353484,Male,29,1,32.0,1,< 1 Year,No,32980.0,152.0,76,0
353766,Male,22,1,46.0,0,< 1 Year,Yes,35116.0,152.0,144,0
353922,Female,28,1,8.0,1,< 1 Year,No,42753.0,152.0,169,0
353934,Female,44,1,45.0,0,1-2 Year,Yes,29948.0,26.0,73,0
354040,Male,45,1,28.0,1,1-2 Year,No,35791.0,124.0,81,0
354075,Female,42,1,1.0,0,1-2 Year,Yes,2630.0,124.0,269,0
354106,Female,42,1,23.0,0,1-2 Year,Yes,32686.0,125.0,107,1
354207,Female,29,1,30.0,1,< 1 Year,No,24564.0,152.0,282,0
354418,Male,41,1,15.0,0,1-2 Year,No,41665.0,152.0,178,0
354429,Female,49,1,50.0,1,1-2 Year,No,33543.0,8.0,260,0
354553,Female,22,1,19.0,1,< 1 Year,No,2630.0,160.0,257,0
354603,Female,36,1,15.0,0,1-2 Year,Yes,43306.0,122.0,216,0
354631,Male,34,1,28.0,1,1-2 Year,No,44972.0,152.0,155,0
354818,Female,22,1,36.0,0,< 1 Year,No,34453.0,152.0,292,0
354844,Male,22,1,21.0,1,< 1 Year,No,56111.0,152.0,204,0
354845,Female,24,1,34.0,1,< 1 Year,No,19918.0,152.0,258,0
354969,Female,24,1,47.0,0,< 1 Year,Yes,34479.0,160.0,103,0
355012,Male,63,1,46.0,1,1-2 Year,No,28167.0,152.0,258,0
355112,Female,24,1,15.0,0,< 1 Year,Yes,32401.0,151.0,109,0
355123,Female,20,1,34.0,1,< 1 Year,No,2630.0,160.0,117,0
355134,Male,43,1,8.0,0,1-2 Year,Yes,38247.0,26.0,274,0
355137,Male,54,1,48.0,1,1-2 Year,No,2630.0,26.0,235,0
355213,Male,69,1,28.0,0,1-2 Year,Yes,26293.0,26.0,242,0
355263,Male,31,1,50.0,0,< 1 Year,No,29464.0,152.0,202,0
355339,Male,54,1,46.0,1,1-2 Year,No,36284.0,30.0,231,0
355478,Female,30,1,28.0,1,< 1 Year,No,2630.0,152.0,267,0
355485,Female,51,1,28.0,1,1-2 Year,No,26245.0,26.0,228,0
355551,Male,42,1,41.0,1,1-2 Year,No,38986.0,12.0,264,0
355711,Female,21,1,47.0,0,< 1 Year,Yes,26810.0,160.0,262,0
355950,Male,41,1,46.0,0,1-2 Year,Yes,2630.0,124.0,171,1
356067,Male,51,1,8.0,1,1-2 Year,No,48335.0,26.0,90,0
356226,Male,23,1,4.0,0,1-2 Year,Yes,31799.0,124.0,232,0
356454,Female,44,1,28.0,0,1-2 Year,Yes,38347.0,13.0,233,0
356541,Male,56,1,12.0,1,1-2 Year,No,36659.0,124.0,176,0
356568,Female,55,1,28.0,0,1-2 Year,Yes,32957.0,26.0,228,0
356610,Female,25,1,8.0,1,< 1 Year,No,44186.0,152.0,264,0
356796,Female,46,1,13.0,0,1-2 Year,Yes,24184.0,124.0,159,1
356943,Female,28,1,28.0,0,1-2 Year,Yes,33985.0,156.0,98,1
357033,Male,26,1,35.0,1,< 1 Year,No,24508.0,152.0,267,0
357051,Male,25,1,41.0,1,< 1 Year,No,34366.0,152.0,196,0
357059,Male,26,1,37.0,0,< 1 Year,No,36132.0,152.0,239,0
357062,Female,40,1,2.0,0,1-2 Year,Yes,34957.0,152.0,55,0
357093,Male,44,1,8.0,0,1-2 Year,No,38109.0,156.0,150,0
357147,Male,38,1,16.0,1,1-2 Year,No,36121.0,152.0,71,0
357200,Female,66,1,35.0,0,1-2 Year,Yes,31900.0,26.0,278,0
357246,Female,27,1,17.0,1,< 1 Year,No,2630.0,160.0,53,0
357485,Male,47,1,28.0,0,1-2 Year,Yes,36464.0,124.0,35,0
357497,Male,42,1,41.0,0,1-2 Year,No,2630.0,156.0,10,0
357651,Female,41,1,39.0,0,1-2 Year,Yes,41980.0,124.0,256,0
357734,Male,27,1,11.0,1,< 1 Year,No,28438.0,152.0,234,0
357759,Female,28,1,15.0,0,< 1 Year,No,44611.0,152.0,191,0
357899,Female,47,1,8.0,0,> 2 Years,Yes,50158.0,26.0,162,1
357931,Female,26,1,28.0,1,< 1 Year,No,25359.0,152.0,75,0
357968,Male,31,1,11.0,1,< 1 Year,No,28669.0,152.0,282,0
357988,Male,27,1,29.0,1,< 1 Year,No,32632.0,152.0,178,0
358179,Male,37,1,10.0,1,1-2 Year,No,2630.0,24.0,217,0
358195,Female,34,1,21.0,1,1-2 Year,No,26509.0,152.0,297,0
358257,Female,65,1,28.0,1,1-2 Year,No,45073.0,122.0,275,0
358278,Female,24,1,9.0,0,< 1 Year,Yes,27859.0,152.0,68,0
358338,Male,45,1,30.0,0,1-2 Year,Yes,2630.0,157.0,248,1
358408,Female,21,1,2.0,1,< 1 Year,Yes,26152.0,152.0,257,0
358513,Female,21,1,47.0,1,< 1 Year,Yes,22230.0,152.0,279,0
358582,Male,55,1,41.0,0,1-2 Year,Yes,2630.0,124.0,63,0
358649,Female,39,1,39.0,0,1-2 Year,Yes,2630.0,26.0,260,1
358823,Male,25,1,41.0,1,< 1 Year,No,31476.0,152.0,241,0
358871,Female,22,1,11.0,1,< 1 Year,No,21519.0,152.0,26,0
358908,Male,58,1,6.0,0,1-2 Year,Yes,39681.0,124.0,131,0
358921,Female,40,1,41.0,1,1-2 Year,No,2630.0,124.0,222,0
358923,Male,23,1,46.0,1,< 1 Year,No,27048.0,152.0,229,0
358980,Female,54,1,25.0,1,1-2 Year,No,21096.0,124.0,98,0
359203,Male,31,1,51.0,0,< 1 Year,Yes,2630.0,26.0,241,1
359240,Male,40,1,41.0,0,1-2 Year,Yes,30476.0,124.0,178,0
359329,Male,51,1,18.0,0,1-2 Year,Yes,31896.0,124.0,53,0
359433,Female,65,1,28.0,0,1-2 Year,Yes,60152.0,124.0,190,0
359436,Male,68,1,41.0,1,1-2 Year,No,32141.0,26.0,28,0
359453,Female,24,1,8.0,1,< 1 Year,No,50057.0,152.0,249,0
359510,Female,81,1,48.0,0,1-2 Year,Yes,2630.0,26.0,52,0
359551,Male,73,1,3.0,0,1-2 Year,Yes,2630.0,26.0,291,0
359607,Male,39,1,11.0,0,1-2 Year,Yes,25893.0,124.0,217,0
359754,Female,25,1,8.0,1,< 1 Year,No,40659.0,152.0,291,0
359779,Female,31,1,46.0,1,< 1 Year,No,27373.0,152.0,114,0
359804,Female,24,1,6.0,1,< 1 Year,No,34260.0,152.0,258,0
360005,Male,23,1,28.0,1,< 1 Year,Yes,28463.0,152.0,15,0
360021,Male,60,1,28.0,0,1-2 Year,Yes,40159.0,13.0,100,0
360073,Male,58,1,8.0,1,1-2 Year,No,32700.0,124.0,203,0
360102,Male,67,1,15.0,0,1-2 Year,Yes,28123.0,122.0,78,0
360149,Female,50,1,28.0,0,1-2 Year,Yes,40013.0,26.0,15,1
360184,Female,79,1,11.0,0,1-2 Year,Yes,45691.0,26.0,180,0
360273,Male,36,1,19.0,0,1-2 Year,Yes,2630.0,157.0,162,0
360301,Female,21,1,6.0,1,< 1 Year,No,21773.0,160.0,67,0
360342,Female,44,1,28.0,0,1-2 Year,Yes,67899.0,42.0,61,0
360390,Male,61,1,11.0,0,1-2 Year,Yes,27370.0,26.0,199,0
360466,Female,66,1,28.0,1,1-2 Year,No,67396.0,124.0,255,0
360545,Female,22,1,22.0,1,< 1 Year,No,31692.0,152.0,231,0
360547,Male,45,1,28.0,1,1-2 Year,Yes,67465.0,26.0,188,0
360630,Male,24,1,16.0,0,< 1 Year,Yes,30587.0,26.0,254,0
360676,Male,47,1,28.0,0,1-2 Year,Yes,62122.0,26.0,259,0
360686,Male,57,1,28.0,0,1-2 Year,Yes,35013.0,124.0,118,0
360716,Female,46,1,28.0,0,1-2 Year,Yes,34795.0,122.0,264,1
360753,Male,50,1,28.0,1,1-2 Year,No,58521.0,26.0,193,0
360862,Male,74,1,7.0,0,1-2 Year,Yes,58668.0,31.0,30,0
360946,Female,64,1,28.0,0,1-2 Year,Yes,70039.0,124.0,55,0
361111,Female,24,1,33.0,1,< 1 Year,No,31281.0,152.0,57,0
361135,Male,24,1,14.0,1,< 1 Year,No,22242.0,151.0,67,0
361413,Female,22,1,11.0,1,< 1 Year,No,26178.0,152.0,157,0
361581,Female,72,1,41.0,0,1-2 Year,Yes,30742.0,26.0,52,0
361636,Female,38,1,45.0,1,1-2 Year,No,32946.0,154.0,79,0
361750,Female,53,1,28.0,1,1-2 Year,Yes,49958.0,26.0,13,0
361854,Male,29,1,28.0,0,< 1 Year,Yes,48835.0,121.0,139,0
361911,Male,29,1,29.0,1,1-2 Year,No,27554.0,124.0,33,0
362076,Male,25,1,35.0,1,< 1 Year,No,26201.0,152.0,15,0
362083,Male,46,1,28.0,0,1-2 Year,Yes,44947.0,26.0,175,1
362341,Female,22,1,29.0,1,< 1 Year,No,37715.0,152.0,54,0
362412,Female,40,1,29.0,0,1-2 Year,Yes,36005.0,124.0,264,1
362434,Male,46,1,15.0,1,1-2 Year,No,2630.0,124.0,113,0
362443,Male,53,1,28.0,0,> 2 Years,Yes,68264.0,124.0,46,0
362565,Male,24,1,28.0,1,< 1 Year,No,45262.0,160.0,213,0
362603,Female,74,1,15.0,1,1-2 Year,No,46092.0,124.0,67,0
362607,Female,24,1,28.0,1,< 1 Year,No,41770.0,152.0,272,0
362730,Male,20,1,22.0,0,< 1 Year,Yes,21403.0,160.0,254,0
362934,Male,21,1,17.0,1,< 1 Year,No,38377.0,152.0,96,0
362937,Female,21,1,47.0,0,< 1 Year,Yes,43284.0,152.0,272,0
362964,Female,36,1,46.0,0,1-2 Year,Yes,38228.0,26.0,217,1
362967,Male,45,1,39.0,0,1-2 Year,Yes,2630.0,150.0,172,1
363066,Male,26,1,29.0,1,< 1 Year,No,2630.0,152.0,216,0
363116,Male,46,1,6.0,1,1-2 Year,No,31876.0,29.0,126,0
363142,Female,22,1,15.0,0,< 1 Year,Yes,33325.0,152.0,217,1
363163,Male,44,1,41.0,0,1-2 Year,Yes,37615.0,152.0,262,0
363432,Male,25,1,30.0,1,< 1 Year,No,19061.0,152.0,33,0
363562,Male,46,1,16.0,1,1-2 Year,Yes,2630.0,124.0,73,0
363605,Female,26,1,28.0,0,< 1 Year,Yes,2630.0,26.0,132,0
363660,Female,25,1,28.0,1,< 1 Year,No,39771.0,152.0,139,0
363767,Male,25,1,41.0,1,< 1 Year,No,22772.0,152.0,220,0
363801,Female,28,1,23.0,1,< 1 Year,No,40329.0,152.0,167,0
363812,Female,22,1,8.0,1,< 1 Year,No,31590.0,152.0,255,0
363984,Female,22,1,14.0,1,< 1 Year,No,21763.0,152.0,168,0
364007,Female,50,1,29.0,1,1-2 Year,No,63199.0,26.0,242,0
364032,Female,24,1,28.0,1,< 1 Year,No,51337.0,152.0,20,0
364040,Male,61,1,28.0,0,1-2 Year,Yes,27615.0,122.0,152,0
364204,Female,40,1,41.0,0,1-2 Year,Yes,49614.0,124.0,33,0
364208,Female,26,1,32.0,1,< 1 Year,No,30613.0,152.0,96,0
364522,Female,79,0,28.0,0,1-2 Year,Yes,63141.0,122.0,219,1
364609,Female,49,1,28.0,0,1-2 Year,Yes,70377.0,26.0,64,1
364661,Male,43,1,29.0,0,1-2 Year,Yes,30771.0,124.0,60,1
364674,Male,45,1,9.0,0,> 2 Years,Yes,23703.0,124.0,282,0
364699,Male,50,1,41.0,0,1-2 Year,Yes,2630.0,12.0,118,0
364754,Male,58,1,8.0,0,> 2 Years,Yes,48008.0,26.0,218,0
364820,Male,24,1,45.0,1,< 1 Year,No,2630.0,152.0,67,0
364940,Male,40,1,50.0,0,1-2 Year,Yes,28959.0,124.0,88,0
365026,Male,27,1,41.0,1,< 1 Year,No,40351.0,152.0,158,0
365037,Male,22,1,4.0,1,< 1 Year,No,26352.0,152.0,182,0
365051,Female,54,1,29.0,1,1-2 Year,No,35655.0,26.0,200,0
365053,Female,20,1,12.0,0,< 1 Year,Yes,25337.0,160.0,69,0
365129,Male,46,1,18.0,0,1-2 Year,Yes,35546.0,124.0,165,1
365166,Female,30,1,41.0,1,< 1 Year,No,23648.0,152.0,101,0
365194,Male,53,1,28.0,0,> 2 Years,Yes,43705.0,26.0,217,0
365197,Female,23,1,27.0,0,< 1 Year,Yes,27516.0,152.0,41,0
365302,Female,64,1,39.0,0,> 2 Years,Yes,29665.0,124.0,19,0
365330,Female,49,1,46.0,0,1-2 Year,Yes,43497.0,11.0,146,0
365356,Male,76,1,28.0,1,1-2 Year,Yes,22415.0,26.0,82,0
365403,Male,58,1,8.0,0,1-2 Year,Yes,2630.0,154.0,245,0
365458,Male,24,1,41.0,0,< 1 Year,Yes,50053.0,152.0,215,0
365478,Male,42,1,28.0,1,1-2 Year,No,55110.0,122.0,142,0
365520,Female,26,1,30.0,1,< 1 Year,No,33874.0,152.0,81,0
365537,Female,25,1,49.0,0,< 1 Year,Yes,20986.0,152.0,193,0
365567,Male,47,1,28.0,0,1-2 Year,Yes,32457.0,26.0,163,0
365598,Female,36,1,28.0,0,1-2 Year,Yes,32285.0,26.0,87,0
365627,Male,24,1,28.0,0,< 1 Year,Yes,43641.0,152.0,185,0
365913,Male,60,1,48.0,0,1-2 Year,Yes,2630.0,157.0,27,0
365977,Female,29,1,18.0,1,< 1 Year,No,26505.0,152.0,76,0
366104,Female,54,1,28.0,0,1-2 Year,No,51816.0,26.0,230,0
366355,Female,21,1,12.0,0,< 1 Year,Yes,25848.0,152.0,111,0
366533,Female,53,1,28.0,0,1-2 Year,Yes,53186.0,55.0,35,0
366610,Female,42,1,33.0,0,1-2 Year,Yes,25889.0,26.0,202,0
366625,Male,50,1,21.0,0,1-2 Year,Yes,2630.0,156.0,92,0
366636,Female,23,1,41.0,1,< 1 Year,No,47521.0,152.0,154,0
366763,Female,24,1,36.0,0,< 1 Year,Yes,29901.0,152.0,229,0
366862,Male,50,1,46.0,0,1-2 Year,No,25268.0,124.0,165,1
366876,Male,51,1,29.0,0,1-2 Year,Yes,30463.0,124.0,123,0
366969,Female,47,1,28.0,0,1-2 Year,Yes,51822.0,26.0,271,0
367181,Female,27,1,29.0,1,< 1 Year,No,40502.0,152.0,18,0
367217,Male,23,1,35.0,1,< 1 Year,No,38786.0,152.0,223,0
367221,Female,22,1,50.0,1,< 1 Year,No,35087.0,152.0,115,0
367373,Male,23,1,41.0,1,< 1 Year,No,28044.0,160.0,273,0
367404,Female,57,1,46.0,1,1-2 Year,No,46624.0,11.0,114,0
367478,Male,77,1,28.0,0,> 2 Years,Yes,25852.0,26.0,267,0
367487,Female,43,1,28.0,0,1-2 Year,Yes,38333.0,13.0,283,0
367516,Female,43,1,35.0,1,1-2 Year,No,2630.0,124.0,16,0
367535,Female,43,1,28.0,1,1-2 Year,No,34510.0,124.0,173,0
367556,Female,27,1,28.0,1,< 1 Year,No,46613.0,152.0,101,0
367633,Female,32,1,28.0,0,1-2 Year,Yes,22007.0,124.0,208,1
367662,Male,41,1,28.0,0,1-2 Year,Yes,43267.0,26.0,172,0
367695,Female,28,1,28.0,0,< 1 Year,Yes,34385.0,152.0,270,0
367716,Male,44,1,3.0,0,1-2 Year,Yes,19857.0,124.0,221,0
367723,Female,41,1,28.0,0,1-2 Year,Yes,2630.0,26.0,48,0
367739,Male,62,1,28.0,0,1-2 Year,Yes,42815.0,25.0,214,1
367747,Female,24,1,5.0,0,< 1 Year,No,32348.0,152.0,288,0
367771,Female,68,1,28.0,0,1-2 Year,Yes,51288.0,124.0,262,0
367787,Female,23,1,15.0,1,< 1 Year,No,54664.0,152.0,94,0
367974,Male,61,1,46.0,1,1-2 Year,No,39251.0,26.0,102,0
368054,Male,41,1,28.0,0,1-2 Year,No,27686.0,124.0,265,0
368183,Male,50,1,33.0,1,1-2 Year,No,30449.0,120.0,19,0
368245,Male,46,1,8.0,0,1-2 Year,Yes,2630.0,26.0,95,0
368270,Female,23,1,15.0,0,< 1 Year,Yes,26928.0,152.0,91,0
368301,Female,40,1,28.0,0,1-2 Year,Yes,32828.0,122.0,275,1
368311,Female,22,1,11.0,1,< 1 Year,No,25775.0,152.0,261,0
368331,Female,23,1,10.0,0,< 1 Year,Yes,32953.0,151.0,179,0
368335,Female,73,1,8.0,1,1-2 Year,No,2630.0,7.0,201,0
368396,Female,48,1,41.0,1,1-2 Year,No,2630.0,30.0,176,0
368434,Female,23,1,11.0,1,< 1 Year,No,35842.0,151.0,251,0
368463,Male,20,1,47.0,0,< 1 Year,Yes,37064.0,160.0,50,0
368593,Male,21,1,41.0,0,1-2 Year,Yes,2630.0,156.0,297,0
368639,Female,61,1,41.0,1,1-2 Year,No,38024.0,26.0,220,0
368684,Male,41,1,8.0,0,1-2 Year,Yes,35179.0,124.0,108,0
368752,Female,73,1,28.0,0,1-2 Year,Yes,46652.0,26.0,27,0
368778,Female,44,1,29.0,0,1-2 Year,Yes,2630.0,156.0,174,1
368902,Male,44,1,35.0,1,1-2 Year,Yes,2630.0,156.0,262,0
368911,Male,41,1,50.0,0,1-2 Year,Yes,26061.0,8.0,58,0
368948,Female,23,1,39.0,1,< 1 Year,No,30376.0,152.0,229,0
369039,Female,41,1,29.0,0,1-2 Year,Yes,22259.0,155.0,45,0
369080,Female,41,1,28.0,0,1-2 Year,No,32426.0,156.0,219,0
369299,Male,35,1,35.0,1,1-2 Year,No,26423.0,124.0,184,0
369354,Male,68,1,28.0,1,1-2 Year,No,33144.0,26.0,270,0
