customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
customerID-010127,Male,0,No,No,16,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,28.94,282.88,No
customerID-010128,Male,0,No,No,25,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),63.18,255.75,No
customerID-010130,Male,0,Yes,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,37.57,339.24,No
customerID-010133,Male,1,No,No,4,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),60.1,511.0,No
customerID-010134,Male,1,No,No,42,No,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,,1148.83,No
customerID-010139,Male,2,Yes,No,39,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),54.43,866.19,No
customerID-010142,Female,1,No,No,3,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,,475.98,No
customerID-010143,Female,1,No,No,11,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),169.45,449.17,No
customerID-010146,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),44.33,358.76,No
customerID-010148,Male,1,No,No,16,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),60.12,631.68,No
customerID-010149,Male,1,No,No,16,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,21.12,2365.71,No
customerID-010151,Female,1,No,No,17,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,,310.75,No
customerID-010152,Male,1,No,No,10,No,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,49.25,411.24,No
customerID-010154,Male,0,No,No,75,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),30.39,2180.49,No
customerID-010162,Female,1,No,No,4,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,30.38,592.02,No
customerID-010169,Female,0,Yes,No,3,Yes,No phone service,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,46.94,471.51,Yes
customerID-010170,Male,0,No,No,54,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,32.47,118.67,No
customerID-010173,Male,0,Yes,No,6,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,46.46,415.67,No
customerID-010174,Female,1,Yes,No,3,Yes,No phone service,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),103.94,214.21,No
customerID-010176,Female,0,No,No,84,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,15.7,815.62,No
customerID-010177,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,21.99,326.85,No
customerID-010183,Male,0,Yes,No,27,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,27.23,827.24,No
customerID-010184,Male,1,No,No,,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,,270.27,No
customerID-010186,Female,1,No,No,11,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),56.52,509.18,No
customerID-010188,Male,0,Yes,No,11,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),89.59,378.36,No
customerID-010192,Female,0,Yes,No,23,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,23.49,1076.51,Yes
customerID-010193,Male,0,No,No,6,No,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),45.45,176.34,No
customerID-010196,Male,1,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.66,231.84,No
customerID-010202,Male,1,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,10.99,2075.91,No
customerID-010203,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,22.09,749.46,Yes
customerID-010205,Female,1,No,No,11,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.25,585.4,No
customerID-010206,Male,0,No,No,,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,98.07,2164.48,No
customerID-010209,Male,0,No,No,1,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),62.75,877.48,No
customerID-010210,Female,2,No,No,23,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,69.74,2133.72,No
customerID-010212,Female,1,No,No,3,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,65.84,189.53,No
customerID-010213,Male,1,No,No,42,No,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,,2957.63,No
customerID-010214,Male,2,No,No,3,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,20.39,1187.36,No
customerID-010216,Female,0,No,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),62.14,1164.24,No
customerID-010219,Male,0,No,No,2,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),80.67,1558.4,No
customerID-010226,Female,1,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),145.12,483.92,No
customerID-010232,Male,0,No,No,6,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,66.26,1498.89,No
customerID-010233,Female,0,No,No,2,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),25.66,696.34,No
customerID-010238,Male,2,No,No,8,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),25.54,3749.15,No
customerID-010240,Female,1,No,No,32,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,41.49,930.07,No
customerID-010241,Male,0,Yes,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),22.73,986.14,No
customerID-010242,Male,1,No,No,4,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,41.55,934.93,No
customerID-010251,Female,0,Yes,No,10,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),59.81,251.11,No
customerID-010254,Male,0,Yes,No,4,No,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),23.61,524.75,No
customerID-010255,Male,2,No,No,13,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,68.26,175.7,No
customerID-010256,Female,0,Yes,No,4,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),,1920.94,No
customerID-010257,Male,0,No,No,13,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,43.98,108.19,No
customerID-010258,Male,1,Yes,No,3,No,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),41.74,482.68,Yes
customerID-010262,Male,0,No,No,33,Yes,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),28.83,1334.72,No
customerID-010264,Male,0,No,No,18,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.64,1830.83,No
customerID-010265,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,56.81,361.78,No
customerID-010270,Female,1,No,No,12,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,58.85,678.82,No
customerID-010272,Male,2,No,No,7,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,70.46,335.37,No
customerID-010275,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,89.82,446.18,No
customerID-010277,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),43.44,1087.9,No
customerID-010284,Male,1,No,No,11,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,,798.12,Yes
customerID-010288,Male,0,No,No,13,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,80.22,250.08,No
customerID-010290,Female,0,No,No,18,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.75,882.76,No
customerID-010291,Female,2,No,No,8,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),21.04,250.99,No
customerID-010293,Male,0,No,No,22,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.83,2177.12,No
customerID-010294,Male,0,Yes,No,,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,33.04,904.73,No
customerID-010295,Male,1,Yes,No,7,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),46.86,523.56,Yes
customerID-010298,Male,1,No,No,11,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),15.44,722.9,No
customerID-010311,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),60.85,1422.37,No
customerID-010314,Male,1,No,No,63,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),42.1,298.49,No
customerID-010317,Female,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,32.99,995.07,No
customerID-010324,Male,0,No,No,9,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.64,1325.29,No
customerID-010328,Male,0,Yes,No,8,No,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,,3613.16,No
customerID-010329,Female,0,No,No,10,No,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,21.72,322.81,No
customerID-010330,Male,0,No,No,22,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),63.09,495.95,No
customerID-010331,Male,0,No,No,2,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),,726.17,No
customerID-010334,Female,0,No,No,10,No,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,126.11,1962.34,No
customerID-010336,Male,2,No,No,26,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,18.4,291.48,No
customerID-010339,Male,1,No,No,8,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),,608.29,No
customerID-010342,Male,0,No,No,7,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,49.77,1084.88,No
customerID-010345,Male,1,No,No,6,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),46.56,397.62,No
customerID-010348,Male,0,No,No,1,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.19,634.72,No
customerID-010352,Male,1,No,No,,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),41.33,924.38,No
customerID-010353,Male,0,Yes,No,,No,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,26.18,941.69,No
customerID-010364,Female,1,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,,929.56,No
customerID-010367,Male,0,No,No,6,Yes,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),40.7,506.3,No
customerID-010369,Male,0,No,No,23,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),74.18,1157.67,No
customerID-010372,Male,1,No,No,35,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),,334.91,No
customerID-010373,Male,1,No,No,17,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,14.61,1252.98,Yes
customerID-010376,Female,1,No,No,21,No,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),114.01,780.45,No
customerID-010377,Male,0,No,No,8,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.28,479.28,No
customerID-010378,Female,0,Yes,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),79.06,2013.12,No
customerID-010381,Female,1,Yes,No,8,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),13.69,258.46,No
customerID-010386,Male,0,Yes,No,53,No,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,42.05,109.11,Yes
customerID-010388,Male,1,Yes,No,3,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,20.94,1243.11,Yes
customerID-010389,Female,0,Yes,No,11,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,69.48,420.75,No
customerID-010395,Female,1,No,No,8,No,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,93.81,705.05,No
customerID-010397,Male,0,Yes,No,12,No,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,88.0,282.55,No
customerID-010398,Male,0,No,No,6,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,22.84,464.49,No
customerID-010400,Male,0,No,No,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,26.25,547.49,No
customerID-010406,Female,0,No,No,14,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),29.66,524.19,No
customerID-010411,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,41.18,338.08,No
customerID-010418,Male,0,No,No,8,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,46.17,526.67,No
customerID-010425,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,61.49,1614.51,No
customerID-010430,Female,0,No,No,39,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,47.73,509.51,Yes
customerID-010433,Male,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,29.47,854.23,No
customerID-010436,Male,1,No,No,31,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,30.12,389.81,No
customerID-010437,Female,1,Yes,No,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,32.51,330.61,No
customerID-010439,Female,1,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),34.81,475.11,No
customerID-010440,Male,1,Yes,No,11,Yes,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,,1842.07,No
customerID-010443,Male,1,No,No,3,No,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,48.49,336.61,No
customerID-010444,Female,1,Yes,No,29,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.01,492.79,No
customerID-010455,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,70.22,971.3,No
customerID-010458,Male,0,No,No,3,No,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,36.73,438.46,No
customerID-010462,Male,2,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,82.93,913.48,No
customerID-010464,Male,0,Yes,No,6,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),36.9,596.8,No
customerID-010469,Male,0,No,No,6,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,30.67,533.29,No
customerID-010476,Male,0,Yes,No,13,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,36.0,78.33,No
customerID-010481,Male,0,Yes,No,15,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,52.93,1805.95,No
customerID-010485,Male,0,No,No,22,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),,926.28,No
customerID-010486,Male,1,Yes,No,8,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,,242.89,No
customerID-010487,Male,0,No,No,43,No,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),16.72,951.22,No
customerID-010490,Male,0,Yes,No,5,No,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),,234.44,Yes
customerID-010492,Male,0,No,No,,No,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,43.98,468.26,No
customerID-010493,Male,2,No,No,5,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,50.95,718.33,Yes
customerID-010495,Female,1,Yes,No,14,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.96,1054.41,No
customerID-010501,Male,1,No,No,4,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,38.39,2007.88,No
customerID-010504,Female,0,No,No,5,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),35.48,1026.89,No
customerID-010505,Male,0,No,No,14,No,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),56.32,326.88,No
customerID-010510,Male,0,No,No,47,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,105.72,277.86,No
customerID-010512,Female,1,No,No,4,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,,326.14,No
customerID-010517,Female,1,No,No,7,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),101.21,1742.42,No
customerID-010523,Female,2,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.89,1428.37,No
customerID-010525,Female,1,No,No,10,Yes,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,42.05,1134.9,No
customerID-010528,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),46.3,642.53,No
customerID-010529,Male,0,No,No,28,No,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,122.38,261.65,No
customerID-010533,Male,2,No,No,1,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,45.39,343.96,No
customerID-010535,Female,1,No,No,10,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),74.75,1105.92,No
customerID-010539,Female,1,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,47.52,1160.67,No
customerID-010542,Female,2,Yes,No,9,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),78.23,749.63,No
customerID-010547,Male,1,Yes,No,,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),42.45,755.53,Yes
customerID-010548,Female,0,No,No,21,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,34.04,530.65,No
customerID-010552,Male,0,No,No,21,No,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,83.23,320.42,No
customerID-010560,Female,1,No,No,24,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,115.68,1615.77,No
customerID-010563,Male,1,Yes,No,3,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,38.39,1123.78,No
customerID-010568,Female,2,Yes,No,17,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,44.78,294.02,No
customerID-010569,Male,1,No,No,4,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),38.56,2357.95,No
customerID-010574,Male,0,No,No,10,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,23.6,207.64,No
customerID-010579,Female,2,No,No,18,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,55.26,559.7,No
customerID-010583,Female,1,Yes,No,11,No,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),50.27,568.21,No
customerID-010584,Female,0,Yes,No,35,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,33.0,738.64,Yes
customerID-010586,Male,2,No,No,,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),68.14,302.4,No
customerID-010589,Male,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,57.39,2010.02,No
customerID-010590,Male,2,Yes,No,69,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),47.24,276.98,No
customerID-010593,Male,1,No,No,10,No,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,37.38,481.75,Yes
customerID-010594,Female,0,Yes,No,8,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),47.85,479.66,No
customerID-010595,Female,1,Yes,No,38,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,69.33,400.84,No
customerID-010598,Male,2,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,51.64,259.28,No
customerID-010599,Male,0,No,No,56,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,44.67,1602.59,Yes
customerID-010600,Female,0,No,No,9,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,50.04,1068.81,No
customerID-010606,Male,0,No,No,12,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,78.18,412.87,No
customerID-010607,Male,2,No,No,2,No,No phone service,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),139.0,762.65,Yes
customerID-010608,Female,0,No,No,12,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,,440.17,No
customerID-010614,Female,0,No,No,8,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),60.08,495.75,No
customerID-010620,Male,0,No,No,4,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),36.26,342.13,No
customerID-010621,Male,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.06,753.87,No
customerID-010623,Male,0,No,No,23,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,58.23,3442.09,Yes
customerID-010625,Male,0,No,No,,No,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,22.9,239.03,No
customerID-010626,Male,1,Yes,No,61,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),61.82,3138.88,No
customerID-010628,Male,0,No,No,11,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),169.45,753.98,No
customerID-010638,Male,1,No,No,2,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),113.95,884.3,No
customerID-010641,Male,0,Yes,No,50,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),30.56,666.72,Yes
customerID-010643,Male,0,Yes,No,13,No,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),,461.73,Yes
customerID-010645,Male,1,Yes,No,14,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,27.48,674.51,No
customerID-010647,Male,0,No,No,9,No,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),38.98,423.64,No
